No,sales,price,brand,feat
23334,43199.99999,1.49,dominicks,1
23335,7296,1.49,dominicks,0
23336,1856,2.19,dominicks,0
23337,2176,2.19,dominicks,0
23338,3968,1.99,dominicks,1
23339,960,2.19,dominicks,0
23340,1920,2.19,dominicks,0
23341,20224,1.59,dominicks,1
23342,8832,1.59,dominicks,0
23343,2688,1.59,dominicks,0
23344,61375.99999,0.99,dominicks,1
23345,704,2.19,dominicks,1
23346,1792,2.19,dominicks,0
23347,4416,2.19,dominicks,0
23348,33920,1.59,dominicks,1
23349,2816,1.59,dominicks,0
23350,1216,2.09,dominicks,0
23351,6080,1.41,dominicks,1
23352,14080,0.88,dominicks,0
23353,1280,1.89,dominicks,0
23354,3072,1.63,dominicks,0
23355,22848,1.59,dominicks,1
23356,14912,1.63,dominicks,0
23357,9280,1.1,dominicks,0
23358,56447.99998,0.99,dominicks,1
23359,12928,1.17,dominicks,0
23360,25216.00001,1.49,dominicks,1
23361,2432,1.44,dominicks,0
23362,8384,1.39,dominicks,0
23363,9216,1.39,dominicks,0
23364,10240,1.44,dominicks,0
23365,11392,1.59,dominicks,0
23366,7168,1.55,dominicks,0
23367,31807.99999,1.49,dominicks,1
23368,4288,1.61,dominicks,0
23369,3392,1.89,dominicks,0
23370,2624,1.77,dominicks,0
23371,7104,1.69,dominicks,1
23372,4480,1.74,dominicks,0
23373,2752,1.89,dominicks,0
23374,28864,1.5,dominicks,1
23375,22912.00001,1.59,dominicks,0
23376,23552.00001,1.59,dominicks,1
23377,3392,1.61,dominicks,0
23378,7296,1.69,dominicks,1
23379,7552,1.69,dominicks,0
23380,2048,1.73,dominicks,0
23381,4288,1.77,dominicks,0
23382,12224,1.47,dominicks,0
23383,39936.00001,1.29,dominicks,0
23384,12288,1.42,dominicks,0
23385,2240,1.73,dominicks,0
23386,12544,1.69,dominicks,0
23387,9792,1.51,dominicks,0
23388,49664.00002,1.39,dominicks,1
23389,6656,1.49,dominicks,0
23390,28159.99999,1.59,dominicks,0
23391,4224,1.68,dominicks,0
23392,3328,1.89,dominicks,0
23393,6144,1.47,dominicks,0
23394,46272.00002,1.29,dominicks,1
23395,8000,1.45,dominicks,0
23396,5824,1.89,dominicks,0
23397,3776,1.92,dominicks,0
23398,2816,1.99,dominicks,0
23399,13184,1.69,dominicks,0
23400,51135.99999,1.69,dominicks,0
23401,23040,1.72,dominicks,0
23402,9152,1.99,dominicks,0
23403,1792,1.99,dominicks,0
23404,2048,1.99,dominicks,0
23405,3520,1.75,dominicks,0
23406,7808,1.34,dominicks,0
23407,7040,1.88,dominicks,0
23408,5504,1.69,dominicks,0
23409,37696,1.49,dominicks,1
23410,3648,1.89,dominicks,1
23411,2176,1.9,dominicks,0
23412,12480,1.38,dominicks,0
23413,10880,1.3,dominicks,0
23414,1664,1.99,dominicks,0
23415,1920,1.99,dominicks,0
23416,4928,1.69,dominicks,0
23417,33088,1.49,dominicks,0
23418,3584,1.76,dominicks,0
23419,4352,3.19,tropicana,0
23420,4608,3.19,tropicana,0
23421,6144,3.19,tropicana,0
23422,5312,3.19,tropicana,0
23423,5120,3.19,tropicana,0
23424,5376,3.66,tropicana,0
23425,4288,3.66,tropicana,0
23426,6144,3.66,tropicana,0
23427,5248,3.66,tropicana,0
23428,3456,3.66,tropicana,0
23429,3648,3.66,tropicana,0
23430,3328,3.66,tropicana,0
23431,5504,3.29,tropicana,0
23432,5568,3.29,tropicana,0
23433,5248,3.29,tropicana,0
23434,5056,3.66,tropicana,0
23435,7552,3.29,tropicana,1
23436,5120,3.29,tropicana,0
23437,3328,3.51,tropicana,0
23438,4096,3.51,tropicana,0
23439,5632,3.51,tropicana,0
23440,4672,3.51,tropicana,0
23441,7808,3.66,tropicana,0
23442,6464,2.99,tropicana,0
23443,9536,2.99,tropicana,0
23444,4928,3.39,tropicana,0
23445,5056,3.39,tropicana,0
23446,17408,2.39,tropicana,0
23447,9472,2.39,tropicana,0
23448,6080,3.39,tropicana,0
23449,11264,2.59,tropicana,0
23450,6848,2.59,tropicana,0
23451,3840,3.39,tropicana,0
23452,6336,3.39,tropicana,0
23453,12608,2.49,tropicana,0
23454,5056,3.39,tropicana,0
23455,5248,3.39,tropicana,0
23456,4672,3.39,tropicana,0
23457,3840,3.39,tropicana,0
23458,5056,3.39,tropicana,0
23459,3392,3.39,tropicana,0
23460,48703.99999,1.69,tropicana,1
23461,9792,3.39,tropicana,0
23462,30336,1.99,tropicana,1
23463,6208,3.39,tropicana,0
23464,28032.00001,1.99,tropicana,1
23465,12608,1.99,tropicana,0
23466,3520,3.39,tropicana,0
23467,10368,2.29,tropicana,1
23468,4288,3.39,tropicana,0
23469,34880,1.99,tropicana,0
23470,10624,1.99,tropicana,0
23471,3776,3.39,tropicana,0
23472,29055.99999,1.99,tropicana,0
23473,12352,1.99,tropicana,0
23474,8192,1.99,tropicana,0
23475,7104,3.39,tropicana,1
23476,15104,2.19,tropicana,0
23477,8704,2.19,tropicana,0
23478,4096,3.39,tropicana,0
23479,4224,3.39,tropicana,0
23480,3840,3.39,tropicana,0
23481,5568,3.39,tropicana,0
23482,5888,2.49,tropicana,1
23483,3392,3.39,tropicana,0
23484,7168,2.99,tropicana,0
23485,5440,2.94,tropicana,0
23486,5376,2.94,tropicana,0
23487,5440,2.94,tropicana,0
23488,4864,2.94,tropicana,0
23489,8064,2.94,tropicana,0
23490,6144,2.99,tropicana,0
23491,30656.00001,1.99,tropicana,1
23492,4352,2.99,tropicana,0
23493,5504,2.99,tropicana,0
23494,5056,2.99,tropicana,0
23495,6144,2.99,tropicana,0
23496,7360,2.39,tropicana,0
23497,9088,2.39,tropicana,0
23498,8128,2.29,tropicana,0
23499,5888,2.29,tropicana,0
23500,3456,2.99,tropicana,0
23501,6656,2.99,tropicana,0
23502,5376,2.99,tropicana,0
23503,27071.99999,1.99,tropicana,1
23504,4096,2.99,tropicana,0
23505,30399.99999,1.99,tropicana,1
23506,17856,1.79,tropicana,0
23507,42112.00001,1.79,tropicana,0
23508,7936,1.79,tropicana,0
23509,13568,2.99,tropicana,0
23510,12480,2.5,tropicana,1
23511,9472,2.5,tropicana,0
23512,3904,2.99,tropicana,0
23513,6400,2.99,tropicana,0
23514,19776,2.24,tropicana,1
23515,6080,2.99,tropicana,0
23516,10304,2.99,tropicana,0
23517,5504,2.99,tropicana,0
23518,6080,2.99,tropicana,0
23519,53312.00003,2.49,tropicana,1
23520,12160,2.49,tropicana,0
23521,36992,1.99,tropicana,1
23522,4416,2.99,tropicana,1
23523,10368,2.69,tropicana,0
23524,4928,2.99,tropicana,0
23525,3264,2.99,tropicana,0
23526,6080,2.99,tropicana,0
23527,8640,2.89,tropicana,1
23528,4032,2.99,tropicana,0
23529,6464,2.79,tropicana,1
23530,3200,2.99,tropicana,0
23531,7552,2.49,tropicana,1
23532,8512,2.49,tropicana,0
23533,5568,2.99,tropicana,0
23534,5824,2.78,tropicana,1
23535,4352,2.78,tropicana,0
23536,2816,2.62,minute.maid,0
23537,26624.00001,1.99,minute.maid,1
23538,4160,2.62,minute.maid,0
23539,3712,2.62,minute.maid,0
23540,16896,2.59,minute.maid,1
23541,3008,2.99,minute.maid,0
23542,3072,2.99,minute.maid,0
23543,12608,2.39,minute.maid,1
23544,3328,2.99,minute.maid,0
23545,33280,1.99,minute.maid,1
23546,2368,2.99,minute.maid,0
23547,3584,2.99,minute.maid,0
23548,2560,2.99,minute.maid,0
23549,19136,2.19,minute.maid,1
23550,2432,2.99,minute.maid,0
23551,2944,2.99,minute.maid,0
23552,8256,2.99,minute.maid,0
23553,24959.99999,1.99,minute.maid,1
23554,4928,2.61,minute.maid,0
23555,2176,2.99,minute.maid,0
23556,15360,1.99,minute.maid,1
23557,2496,2.99,minute.maid,0
23558,30016.00001,1.99,minute.maid,1
23559,8512,1.99,minute.maid,0
23560,8384,2.99,minute.maid,0
23561,16832,1.99,minute.maid,1
23562,8064,1.99,minute.maid,0
23563,11328,1.99,minute.maid,0
23564,8512,1.99,minute.maid,0
23565,11648,1.99,minute.maid,0
23566,3456,2.46,minute.maid,0
23567,5248,2.46,minute.maid,0
23568,26624.00001,1.99,minute.maid,1
23569,3200,2.46,minute.maid,0
23570,4736,2.41,minute.maid,0
23571,3584,2.41,minute.maid,0
23572,7232,2.41,minute.maid,0
23573,17216,1.99,minute.maid,1
23574,3712,2.46,minute.maid,0
23575,13248,2.46,minute.maid,0
23576,66431.99999,1.69,minute.maid,1
23577,22464,1.69,minute.maid,0
23578,4032,2.46,minute.maid,1
23579,6272,2.09,minute.maid,0
23580,4480,2.09,minute.maid,0
23581,6976,2.09,minute.maid,0
23582,18688,2.09,minute.maid,0
23583,90816.00004,1.39,minute.maid,1
23584,3584,2.26,minute.maid,0
23585,3200,2.26,minute.maid,0
23586,2688,2.26,minute.maid,0
23587,7488,1.69,minute.maid,1
23588,8128,2.26,minute.maid,0
23589,10688,1.69,minute.maid,0
23590,2048,2.26,minute.maid,0
23591,1984,2.26,minute.maid,0
23592,2688,2.26,minute.maid,0
23593,2560,2.26,minute.maid,0
23594,2816,2.26,minute.maid,0
23595,9920,2.26,minute.maid,0
23596,66559.99997,1.29,minute.maid,1
23597,2496,2.26,minute.maid,0
23598,12992,1.99,minute.maid,1
23599,3904,1.99,minute.maid,0
23600,8064,1.89,minute.maid,0
23601,7296,1.79,minute.maid,0
23602,7936,1.79,minute.maid,0
23603,140416,1.69,minute.maid,1
23604,3968,2.26,minute.maid,0
23605,28032.00001,1.49,minute.maid,0
23606,2816,2.26,minute.maid,0
23607,4352,2.26,minute.maid,0
23608,9216,1.99,minute.maid,0
23609,6400,1.99,minute.maid,0
23610,5568,1.99,minute.maid,0
23611,2880,2.26,minute.maid,0
23612,4032,2.26,minute.maid,0
23613,9344,1.99,minute.maid,1
23614,13376,1.99,minute.maid,0
23615,5184,1.99,minute.maid,0
23616,7872,2.49,minute.maid,1
23617,7040,2.49,minute.maid,1
23618,5376,2.49,minute.maid,0
23619,3520,2.66,minute.maid,0
23620,4160,1.99,minute.maid,0
23621,87999.99996,1.99,minute.maid,1
23622,16512,1.99,minute.maid,0
23623,6528,2.66,minute.maid,0
23624,13696,1.99,minute.maid,1
23625,7040,1.99,minute.maid,0
23626,3648,2.66,minute.maid,0
23627,14784,1.99,minute.maid,1
23628,9920,1.99,minute.maid,0
23629,3328,2.66,minute.maid,0
23630,22143.99999,1.99,minute.maid,1
23631,2432,2.66,minute.maid,0
23632,4480,2.66,minute.maid,0
23633,3840,2.66,minute.maid,0
23634,18880,1.99,minute.maid,1
23635,3200,2.66,minute.maid,0
23636,2496,2.69,minute.maid,0
23637,2624,2.69,minute.maid,0
23638,2752,2.69,minute.maid,0
23639,2944,2.69,minute.maid,0
23640,10432,2.02,minute.maid,1
23641,4352,2.69,minute.maid,0
23642,22143.99999,2.29,minute.maid,1
23643,3520,2.69,minute.maid,0
23644,3008,2.65,minute.maid,1
23645,35647.99999,1.99,minute.maid,1
23646,25408,1.99,minute.maid,1
23647,11712,1.69,minute.maid,0
23648,8896,1.69,minute.maid,0
23649,15936,1.99,minute.maid,1
23650,2176,2.69,minute.maid,0
23651,3200,2.49,minute.maid,0
23652,37824.00001,2.19,minute.maid,1
23653,9088,1.59,dominicks,1
23654,2944,2.29,dominicks,0
23655,3072,2.29,dominicks,0
23656,3264,2.29,dominicks,0
23657,2432,2.29,dominicks,0
23658,3456,2.49,dominicks,0
23659,5888,2.49,dominicks,0
23660,6144,2.09,dominicks,1
23661,4352,2.09,dominicks,0
23662,2176,2.09,dominicks,0
23663,1792,2.09,dominicks,0
23664,24128,1.89,dominicks,1
23665,8384,1.89,dominicks,0
23666,12032,1.89,dominicks,0
23667,8896,1.79,dominicks,0
23668,26368.00001,1.79,dominicks,1
23669,6592,1.79,dominicks,0
23670,1088,2.49,dominicks,0
23671,75007.99996,1.24,dominicks,1
23672,20864,1.59,dominicks,0
23673,26175.99999,1.59,dominicks,1
23674,20416,1.29,dominicks,0
23675,6720,0.99,dominicks,0
23676,11712,1.59,dominicks,1
23677,35584.00001,2.49,dominicks,1
23678,6720,2.19,dominicks,0
23679,27071.99999,1.39,dominicks,1
23680,1728,2.19,dominicks,0
23681,2304,2.19,dominicks,0
23682,1600,2.19,dominicks,0
23683,100864,0.99,dominicks,1
23684,2880,2.19,dominicks,0
23685,10624,2.19,dominicks,0
23686,39936.00001,1.49,dominicks,1
23687,15936,1.49,dominicks,0
23688,3136,2.19,dominicks,0
23689,2944,2.19,dominicks,0
23690,7040,1.99,dominicks,1
23691,54144,1.09,dominicks,1
23692,1344,2.19,dominicks,0
23693,4416,2.19,dominicks,0
23694,13696,1.59,dominicks,1
23695,10432,1.59,dominicks,0
23696,6208,1.59,dominicks,0
23697,91967.99996,0.99,dominicks,1
23698,1664,2.19,dominicks,1
23699,1856,2.19,dominicks,0
23700,2368,2.19,dominicks,0
23701,6720,2.19,dominicks,0
23702,6784,1.59,dominicks,0
23703,2816,2.09,dominicks,0
23704,16640,1.41,dominicks,1
23705,10112,1.29,dominicks,0
23706,3840,1.89,dominicks,0
23707,15744,1.59,dominicks,1
23708,6272,1.59,dominicks,0
23709,6016,1.89,dominicks,0
23710,51456.00002,0.99,dominicks,1
23711,14144,0.99,dominicks,0
23712,20160,1.49,dominicks,1
23713,4864,1.49,dominicks,0
23714,11840,1.39,dominicks,0
23715,12736,1.39,dominicks,0
23716,11904,1.58,dominicks,1
23717,8960,1.58,dominicks,0
23718,9472,1.58,dominicks,0
23719,29567.99999,1.58,dominicks,1
23720,13696,1.58,dominicks,0
23721,6848,1.58,dominicks,0
23722,2560,1.58,dominicks,0
23723,12416,1.58,dominicks,1
23724,8384,1.58,dominicks,0
23725,5696,1.58,dominicks,0
23726,13696,1.58,dominicks,1
23727,13824,1.58,dominicks,0
23728,16256,1.58,dominicks,1
23729,5952,1.58,dominicks,0
23730,9536,1.58,dominicks,1
23731,10880,1.58,dominicks,0
23732,4736,1.58,dominicks,0
23733,6144,1.58,dominicks,0
23734,9152,1.58,dominicks,0
23735,49088.00001,1.58,dominicks,0
23736,22976,1.58,dominicks,0
23737,2496,1.58,dominicks,0
23738,11456,1.58,dominicks,0
23739,10560,1.58,dominicks,0
23740,40448.00002,1.58,dominicks,1
23741,14976,1.58,dominicks,0
23742,33216.00002,1.58,dominicks,0
23743,9344,1.58,dominicks,0
23744,5120,1.58,dominicks,0
23745,8960,1.58,dominicks,0
23746,52800.00002,1.29,dominicks,1
23747,14912,1.29,dominicks,0
23748,7232,1.89,dominicks,0
23749,8896,1.89,dominicks,0
23750,5952,1.99,dominicks,0
23751,10880,1.69,dominicks,0
23752,60800,1.69,dominicks,0
23753,28672.00001,1.69,dominicks,0
23754,10304,1.99,dominicks,0
23755,7360,1.99,dominicks,0
23756,3776,1.99,dominicks,0
23757,6848,1.99,dominicks,0
23758,10176,1.99,dominicks,0
23759,7872,1.69,dominicks,0
23760,31039.99999,1.49,dominicks,1
23761,7296,1.89,dominicks,1
23762,6528,1.99,dominicks,0
23763,4608,1.79,dominicks,0
23764,448,1.29,dominicks,0
23765,2816,1.99,dominicks,0
23766,5120,1.85,dominicks,0
23767,7040,1.85,dominicks,0
23768,35712.00001,1.49,dominicks,0
23769,9728,1.85,dominicks,0
23770,3904,3.66,tropicana,0
23771,3136,3.66,tropicana,0
23772,3136,3.66,tropicana,0
23773,2816,3.66,tropicana,0
23774,1472,3.66,tropicana,0
23775,4672,3.66,tropicana,0
23776,2880,3.66,tropicana,0
23777,2496,3.66,tropicana,0
23778,5120,3.66,tropicana,0
23779,2944,3.66,tropicana,0
23780,3072,3.66,tropicana,0
23781,2112,3.66,tropicana,0
23782,3776,3.29,tropicana,0
23783,3200,3.29,tropicana,0
23784,7424,3.29,tropicana,0
23785,4032,3.66,tropicana,0
23786,3968,3.29,tropicana,1
23787,5952,3.29,tropicana,0
23788,2112,3.51,tropicana,0
23789,4032,3.51,tropicana,0
23790,3392,3.51,tropicana,0
23791,1984,3.51,tropicana,0
23792,3072,3.66,tropicana,0
23793,4800,2.99,tropicana,0
23794,3520,2.99,tropicana,0
23795,3200,3.39,tropicana,0
23796,2688,3.39,tropicana,0
23797,15040,2.39,tropicana,0
23798,4736,2.39,tropicana,0
23799,4544,3.39,tropicana,0
23800,11712,2.59,tropicana,0
23801,5632,2.59,tropicana,0
23802,2240,3.39,tropicana,0
23803,2432,3.39,tropicana,0
23804,9152,2.49,tropicana,0
23805,4608,3.39,tropicana,0
23806,3136,3.39,tropicana,0
23807,2432,3.39,tropicana,0
23808,2496,3.39,tropicana,0
23809,3072,3.39,tropicana,0
23810,1856,3.39,tropicana,0
23811,38719.99998,1.69,tropicana,1
23812,5248,3.39,tropicana,0
23813,21504,1.99,tropicana,1
23814,5888,3.39,tropicana,0
23815,30272,1.99,tropicana,1
23816,13184,1.99,tropicana,0
23817,2304,3.39,tropicana,0
23818,11520,2.29,tropicana,1
23819,2176,3.39,tropicana,0
23820,1792,3.39,tropicana,0
23821,5376,1.99,tropicana,0
23822,1856,3.39,tropicana,0
23823,6592,3.39,tropicana,0
23824,12800,1.99,tropicana,0
23825,7936,1.99,tropicana,0
23826,11456,3.39,tropicana,1
23827,15424,2.19,tropicana,0
23828,7936,2.19,tropicana,0
23829,3136,3.39,tropicana,0
23830,2752,3.39,tropicana,0
23831,2368,3.39,tropicana,0
23832,23360,1.99,tropicana,1
23833,2752,3.39,tropicana,0
23834,4608,2.49,tropicana,1
23835,3008,3.39,tropicana,0
23836,3008,2.99,tropicana,0
23837,4032,2.94,tropicana,0
23838,4864,2.94,tropicana,0
23839,3904,2.94,tropicana,0
23840,4224,2.94,tropicana,0
23841,4544,2.94,tropicana,0
23842,4864,2.99,tropicana,0
23843,31551.99999,1.99,tropicana,1
23844,5760,2.99,tropicana,0
23845,3584,2.99,tropicana,0
23846,4096,2.99,tropicana,0
23847,3968,2.99,tropicana,0
23848,8832,2.39,tropicana,0
23849,7232,2.39,tropicana,0
23850,7296,2.29,tropicana,0
23851,5312,2.29,tropicana,0
23852,3776,2.99,tropicana,0
23853,3328,2.99,tropicana,0
23854,5632,2.99,tropicana,0
23855,22464,1.99,tropicana,1
23856,3072,2.99,tropicana,0
23857,41023.99999,1.99,tropicana,1
23858,21120,1.79,tropicana,0
23859,25344.00001,1.79,tropicana,0
23860,15680,1.79,tropicana,0
23861,10176,2.99,tropicana,0
23862,12288,2.5,tropicana,1
23863,7360,2.5,tropicana,0
23864,3264,2.99,tropicana,0
23865,5696,2.99,tropicana,0
23866,15872,2.24,tropicana,1
23867,4736,2.99,tropicana,0
23868,4992,2.99,tropicana,0
23869,4032,2.99,tropicana,0
23870,3840,2.99,tropicana,0
23871,10944,2.49,tropicana,0
23872,25919.99999,1.99,tropicana,1
23873,4544,2.99,tropicana,1
23874,7040,2.69,tropicana,0
23875,5568,2.99,tropicana,0
23876,3968,2.99,tropicana,0
23877,2752,2.99,tropicana,0
23878,4864,2.99,tropicana,0
23879,4352,2.89,tropicana,1
23880,4480,2.99,tropicana,0
23881,6144,2.79,tropicana,1
23882,3904,2.99,tropicana,0
23883,11520,2.49,tropicana,1
23884,4672,2.49,tropicana,0
23885,4800,2.99,tropicana,0
23886,6080,2.78,tropicana,1
23887,2432,2.78,tropicana,0
23888,3520,2.99,minute.maid,0
23889,26752,1.99,minute.maid,1
23890,2048,2.99,minute.maid,0
23891,3520,2.99,minute.maid,0
23892,19392,2.59,minute.maid,1
23893,3200,2.99,minute.maid,0
23894,3776,2.99,minute.maid,0
23895,14464,2.39,minute.maid,1
23896,6848,2.99,minute.maid,0
23897,24576,1.99,minute.maid,1
23898,2816,2.99,minute.maid,0
23899,5760,2.99,minute.maid,0
23900,6272,2.99,minute.maid,0
23901,14720,2.19,minute.maid,1
23902,3072,2.99,minute.maid,0
23903,3648,2.99,minute.maid,0
23904,6080,2.99,minute.maid,0
23905,18112,1.99,minute.maid,1
23906,4032,2.74,minute.maid,0
23907,2688,2.99,minute.maid,0
23908,18112,1.99,minute.maid,1
23909,2624,2.99,minute.maid,0
23910,24512.00001,1.99,minute.maid,1
23911,5632,1.99,minute.maid,0
23912,6848,2.99,minute.maid,0
23913,16384,1.99,minute.maid,1
23914,6080,1.99,minute.maid,0
23915,9088,1.99,minute.maid,0
23916,5376,1.99,minute.maid,0
23917,8064,1.99,minute.maid,0
23918,2816,2.46,minute.maid,0
23919,4864,2.46,minute.maid,0
23920,22336.00001,1.99,minute.maid,1
23921,3200,2.46,minute.maid,0
23922,4224,2.41,minute.maid,0
23923,2304,2.41,minute.maid,0
23924,5248,2.41,minute.maid,0
23925,19584,1.99,minute.maid,1
23926,2432,2.46,minute.maid,0
23927,6656,2.46,minute.maid,0
23928,58047.99997,1.69,minute.maid,1
23929,13056,1.69,minute.maid,0
23930,3264,2.46,minute.maid,1
23931,4992,2.09,minute.maid,0
23932,3840,2.09,minute.maid,0
23933,3072,2.09,minute.maid,0
23934,9536,2.09,minute.maid,0
23935,58367.99997,1.39,minute.maid,1
23936,2880,2.26,minute.maid,0
23937,2688,2.26,minute.maid,0
23938,3712,2.26,minute.maid,0
23939,16768,1.69,minute.maid,1
23940,6656,2.26,minute.maid,0
23941,27967.99999,1.69,minute.maid,1
23942,2368,2.26,minute.maid,0
23943,2944,2.26,minute.maid,0
23944,3328,2.26,minute.maid,0
23945,1856,2.26,minute.maid,0
23946,2560,2.26,minute.maid,0
23947,8704,2.26,minute.maid,0
23948,38143.99998,1.29,minute.maid,1
23949,2560,2.26,minute.maid,0
23950,3072,2.26,minute.maid,0
23951,13312,1.99,minute.maid,1
23952,4096,1.99,minute.maid,0
23953,7104,1.89,minute.maid,0
23954,6656,1.79,minute.maid,0
23955,5504,1.79,minute.maid,0
23956,105280,1.69,minute.maid,1
23957,3840,2.26,minute.maid,0
23958,17856,1.49,minute.maid,0
23959,2368,2.26,minute.maid,0
23960,4864,2.26,minute.maid,0
23961,6592,1.99,minute.maid,0
23962,5504,1.99,minute.maid,0
23963,4672,1.99,minute.maid,0
23964,2240,2.26,minute.maid,0
23965,2880,2.26,minute.maid,0
23966,14464,1.99,minute.maid,1
23967,13312,1.99,minute.maid,0
23968,5312,1.99,minute.maid,0
23969,9536,2.49,minute.maid,1
23970,5056,2.49,minute.maid,1
23971,3008,2.49,minute.maid,0
23972,2880,2.66,minute.maid,0
23973,4608,1.99,minute.maid,0
23974,76863.99997,1.99,minute.maid,1
23975,4032,1.99,minute.maid,0
23976,4544,2.66,minute.maid,0
23977,12544,1.99,minute.maid,1
23978,4864,1.99,minute.maid,0
23979,9152,2.66,minute.maid,0
23980,12800,1.99,minute.maid,1
23981,6720,1.99,minute.maid,0
23982,2688,2.66,minute.maid,0
23983,17408,1.99,minute.maid,1
23984,1408,2.66,minute.maid,0
23985,3584,2.66,minute.maid,0
23986,3456,2.66,minute.maid,0
23987,20800,1.99,minute.maid,1
23988,2752,2.66,minute.maid,0
23989,2624,2.69,minute.maid,0
23990,2752,2.69,minute.maid,0
23991,3008,2.69,minute.maid,0
23992,11840,2.04,minute.maid,1
23993,2880,2.19,minute.maid,1
23994,3904,2.69,minute.maid,0
23995,20416,2.29,minute.maid,1
23996,3072,2.69,minute.maid,0
23997,2432,2.65,minute.maid,1
23998,32576,1.99,minute.maid,1
23999,20544,1.99,minute.maid,1
24000,5312,1.69,minute.maid,0
24001,6848,1.69,minute.maid,0
24002,15360,1.99,minute.maid,1
24003,5248,2.69,minute.maid,0
24004,3392,2.49,minute.maid,0
24005,29311.99999,2.19,minute.maid,1
24006,3456,1.59,dominicks,1
24007,1728,2.49,dominicks,0
24008,960,2.49,dominicks,0
24009,2496,2.49,dominicks,0
24010,1216,2.49,dominicks,0
24011,896,2.49,dominicks,0
24012,2752,2.49,dominicks,0
24013,2368,2.09,dominicks,1
24014,960,2.09,dominicks,0
24015,1344,2.09,dominicks,0
24016,1856,2.09,dominicks,0
24017,13376,1.89,dominicks,1
24018,6656,1.89,dominicks,0
24019,2880,1.89,dominicks,0
24020,3776,1.79,dominicks,0
24021,21184,1.79,dominicks,1
24022,4480,1.79,dominicks,0
24023,1920,2.49,dominicks,0
24024,47744.00002,1.24,dominicks,1
24025,1344,1.59,dominicks,0
24026,5824,1.59,dominicks,1
24027,23808.00001,1.29,dominicks,0
24028,21312,0.99,dominicks,0
24029,12160,1.59,dominicks,1
24030,32000.00001,2.49,dominicks,1
24031,6400,2.19,dominicks,0
24032,23360,1.39,dominicks,1
24033,3840,2.19,dominicks,0
24034,640,2.19,dominicks,0
24035,1600,2.19,dominicks,0
24036,67071.99998,0.99,dominicks,1
24037,6016,2.19,dominicks,0
24038,3968,2.19,dominicks,0
24039,25344.00001,1.49,dominicks,1
24040,6080,1.49,dominicks,0
24041,832,2.19,dominicks,0
24042,1856,2.19,dominicks,0
24043,2624,1.99,dominicks,1
24044,35776.00002,1.09,dominicks,1
24045,896,2.19,dominicks,0
24046,3328,2.19,dominicks,0
24047,7936,1.59,dominicks,1
24048,8640,1.59,dominicks,0
24049,4800,1.59,dominicks,0
24050,75392.00003,0.99,dominicks,1
24051,1152,2.19,dominicks,1
24052,1024,2.19,dominicks,0
24053,1664,2.19,dominicks,0
24054,2368,2.19,dominicks,0
24055,22528,1.59,dominicks,1
24056,3392,1.59,dominicks,0
24057,6080,1.41,dominicks,1
24058,9152,1.29,dominicks,0
24059,4288,1.89,dominicks,0
24060,8192,1.59,dominicks,1
24061,5824,1.59,dominicks,0
24062,7680,1.89,dominicks,0
24063,31231.99999,0.99,dominicks,1
24064,7808,0.99,dominicks,0
24065,17408,1.49,dominicks,1
24066,5888,1.49,dominicks,0
24067,6720,1.39,dominicks,0
24068,8448,1.39,dominicks,0
24069,6336,1.39,dominicks,0
24070,9600,1.58,dominicks,1
24071,7360,1.58,dominicks,0
24072,5504,1.58,dominicks,0
24073,19584,1.58,dominicks,1
24074,6976,1.58,dominicks,0
24075,3776,1.58,dominicks,0
24076,2048,1.58,dominicks,0
24077,10304,1.58,dominicks,1
24078,6080,1.58,dominicks,0
24079,4416,1.58,dominicks,0
24080,16512,1.58,dominicks,1
24081,15424,1.58,dominicks,0
24082,14784,1.58,dominicks,1
24083,5248,1.58,dominicks,0
24084,9280,1.58,dominicks,1
24085,5888,1.58,dominicks,0
24086,2560,1.58,dominicks,0
24087,4672,1.58,dominicks,0
24088,14464,1.58,dominicks,0
24089,35647.99999,1.58,dominicks,0
24090,7680,1.58,dominicks,0
24091,3584,1.58,dominicks,0
24092,7936,1.58,dominicks,0
24093,6528,1.58,dominicks,0
24094,35200.00001,1.58,dominicks,1
24095,12736,1.58,dominicks,0
24096,21376,1.58,dominicks,0
24097,6784,1.58,dominicks,0
24098,3776,1.58,dominicks,0
24099,6400,1.58,dominicks,0
24100,40512.00002,1.29,dominicks,1
24101,10368,1.29,dominicks,0
24102,7040,1.89,dominicks,0
24103,8512,1.89,dominicks,0
24104,5696,1.99,dominicks,0
24105,7680,1.69,dominicks,0
24106,40000,1.69,dominicks,0
24107,5120,1.99,dominicks,0
24108,3968,1.99,dominicks,0
24109,2752,1.99,dominicks,0
24110,4352,1.99,dominicks,0
24111,5952,1.29,dominicks,0
24112,4864,1.99,dominicks,0
24113,6208,1.69,dominicks,0
24114,29951.99999,1.49,dominicks,1
24115,5120,1.89,dominicks,1
24116,5312,1.99,dominicks,0
24117,15296,1.79,dominicks,0
24118,4800,1.29,dominicks,0
24119,2880,1.99,dominicks,0
24120,3264,1.85,dominicks,0
24121,5440,1.85,dominicks,0
24122,28992,1.49,dominicks,0
24123,4160,1.85,dominicks,0
24124,6336,3.66,tropicana,0
24125,5632,3.66,tropicana,0
24126,7488,3.66,tropicana,0
24127,6016,3.66,tropicana,0
24128,5056,3.66,tropicana,0
24129,6144,3.66,tropicana,0
